id,treadssk,tmathssk,T1,T2,sch_inner_city,sbirthdate_yq,sfemale,swhite,sfree_lunch,ttotexpk,tmasters,twhite
136950,413,473,0,1,0,1979.75,0,0,1,15,0,1
136976,453,559,0,1,0,1979,1,1,1,14,1,1
136988,,,0,0,0,1980.25,1,1,0,13,1,1
136998,437,478,0,0,0,1979.75,1,1,1,13,1,1
137038,,473,0,0,1,1980.25,1,0,1,6,1,1
137046,430,439,0,0,0,1979.75,0,1,0,4,1,1
137073,,,0,0,1,1980,0,0,1,3,1,0
137089,500,602,0,1,0,1980,0,1,0,12,1,1
137132,410,459,1,0,0,1980.25,1,1,0,27,0,1
137152,467,576,0,0,0,1980,1,1,0,13,1,0
137244,402,454,0,0,0,1980.25,1,0,0,6,0,1
137257,431,528,1,0,0,1980.5,0,1,0,12,1,1
137281,433,478,0,1,0,1980,1,1,0,8,0,1
137292,427,489,1,0,1,1980.25,1,0,1,0,0,1
137306,418,478,0,0,0,1980.5,1,0,0,3,0,1
137337,437,506,0,0,0,1980.5,1,1,0,8,0,1
137358,434,463,0,0,1,1980.25,0,0,1,7,1,1
137387,500,478,0,1,0,1980.5,1,0,0,21,0,1
137409,,,1,0,0,1980,0,1,1,10,0,1
137431,456,528,0,1,0,1979.75,1,1,0,14,0,1
137454,442,459,1,0,0,1980.25,1,1,0,8,1,1
137483,436,468,0,1,0,1980.5,1,1,0,12,0,1
137511,419,547,1,0,0,1979.75,1,1,1,12,1,1
137529,400,392,0,0,0,1980.5,0,1,0,8,0,1
137558,400,444,1,0,1,1979.75,0,0,1,11,0,1
137583,421,459,1,0,0,1980,1,0,1,12,0,0
137633,403,478,0,0,1,1980,0,0,1,10,0,0
137644,411,444,0,0,1,1980.25,0,0,0,1,0,0
137655,447,494,0,0,0,1979.75,0,1,0,11,0,1
137679,,,0,1,0,1980,1,1,1,4,1,1
137704,407,449,0,1,1,1978.75,1,0,1,10,1,0
137769,419,489,0,0,0,1979.5,0,1,0,11,1,1
137782,405,434,0,0,0,1979.75,0,1,0,1,0,1
137863,478,536,0,1,0,1979.75,0,1,0,13,0,1
137916,388,399,0,0,0,1980.25,0,0,1,4,0,1
137927,414,429,0,1,1,1979.75,1,0,1,1,0,1
137943,437,444,1,0,0,1979.75,0,1,0,27,0,1
137979,467,506,0,1,0,1980.5,0,1,1,5,0,1
138029,390,392,0,1,1,1980.25,1,0,1,2,0,1
138054,422,506,1,0,0,1979.75,1,1,1,5,0,1
138081,476,494,0,1,0,1980,1,1,0,8,1,1
138093,413,423,0,0,0,1980.25,0,1,1,13,1,1
138119,431,500,1,0,0,1979.75,0,1,0,8,1,1
138135,436,494,1,0,0,1979.75,0,1,0,12,0,1
138154,430,478,0,0,0,1980.5,1,0,1,24,1,1
138173,418,513,1,0,0,1980.25,1,1,1,27,0,1
138219,414,439,1,0,1,1980.5,1,0,1,5,1,1
138233,465,513,0,1,0,1980.5,0,1,0,17,1,1
138281,434,489,0,1,0,1980.5,1,1,0,12,0,1
138303,483,602,1,0,0,1980,0,1,0,13,0,1
138320,447,500,0,1,0,1980,0,1,0,12,1,1
138367,413,463,0,1,1,1980,0,0,1,13,1,0
138458,403,444,0,0,0,1980.5,1,1,1,8,0,1
138510,,459,0,0,0,1980.25,1,1,0,0,0,1
138541,439,528,1,0,0,1980.25,0,1,0,9,0,1
138570,461,489,0,0,0,1979.5,0,1,0,15,0,1
138618,416,489,0,0,0,1980.5,1,1,1,6,0,1
138667,490,602,1,0,0,1980.5,0,1,1,9,0,1
138678,414,444,0,0,1,1979.75,0,0,1,2,0,1
138698,410,444,0,0,1,1980.5,1,0,1,11,1,0
138714,442,463,0,0,0,1980.5,0,1,1,13,1,1
138730,445,439,0,1,0,1980.5,1,1,0,4,1,1
138749,422,463,0,0,0,1980.25,0,1,0,10,0,1
138775,428,489,0,1,0,1979.75,1,1,0,20,0,1
138828,402,412,0,1,0,1979.25,0,1,0,3,0,1
138841,403,454,0,1,1,1980.5,1,0,1,21,0,0
138863,450,602,1,0,0,1980,0,1,0,13,0,1
138875,442,478,0,0,0,1980.5,1,1,0,3,0,1
138929,451,489,0,1,0,1980,0,1,1,8,1,1
138945,538,626,1,0,0,1980,0,1,0,8,0,0
138991,422,500,1,0,0,1980,1,1,1,13,0,1
139048,439,468,1,0,1,1980.75,0,0,1,17,1,1
139082,,,1,0,0,1979.5,0,1,1,8,1,1
139094,430,484,1,0,1,1980.75,0,0,1,11,0,1
139119,425,489,1,0,0,1980,1,1,1,13,0,1
139129,518,602,0,0,1,1980.5,0,0,1,11,0,1
139152,450,484,0,0,0,1980,1,1,1,12,1,1
139192,393,418,1,0,1,1980.75,0,0,1,22,1,1
139223,474,559,0,0,0,1979.75,0,1,0,2,0,1
139245,430,468,0,0,0,1980.25,0,1,0,13,1,1
139258,405,463,0,0,0,1980.5,1,1,1,13,1,1
139305,,,1,0,1,1980.5,0,0,1,11,0,1
139358,430,489,0,0,0,1980.25,1,1,0,3,0,1
139393,430,449,1,0,0,1980,1,1,0,3,1,1
139401,439,484,1,0,0,1980.5,0,1,1,12,1,1
139423,463,536,1,0,0,1980,1,1,0,12,1,1
139438,,,0,1,0,1980.25,0,1,0,10,0,0
139482,402,399,0,0,1,1980.5,1,0,1,8,1,1
139498,450,528,0,0,0,1980.5,1,0,1,20,0,0
139546,428,506,0,1,0,1980.5,1,1,1,12,0,0
139568,419,454,1,0,0,1980,0,1,1,10,1,1
139580,428,463,1,0,1,1978.25,0,0,1,10,0,0
139597,,,0,1,1,1980.25,1,0,1,6,0,1
139617,455,559,0,0,0,1980,0,1,0,12,1,1
139628,437,463,1,0,0,1980.25,1,1,0,13,1,1
139655,430,434,0,1,0,1979.75,1,0,0,13,0,1
139705,391,434,1,0,1,1980.5,0,0,1,0,0,1
139722,422,463,1,0,0,1980.5,1,1,0,12,1,1
139833,503,463,0,0,0,1980.5,0,1,0,5,0,1
139883,456,513,0,1,1,1980.5,0,0,1,2,0,1
139919,467,384,0,0,1,1980,0,0,1,12,0,0
139934,478,626,0,1,0,1980.25,0,0,0,0,0,1
139951,428,444,0,0,0,1980,1,1,0,16,0,1
139962,419,418,0,0,0,1980.5,1,1,0,13,1,1
139982,419,484,0,0,0,1979.25,0,1,0,16,0,1
140001,431,478,0,1,1,1980,1,0,1,12,1,1
140055,503,602,0,0,0,1979.75,0,1,1,11,1,1
140091,402,412,0,1,0,1980.5,1,1,0,22,0,1
140103,,,0,1,0,1979.75,0,1,1,15,1,1
140138,424,468,0,1,0,1980.5,1,1,0,3,0,1
140219,400,449,1,0,1,1980.5,1,0,1,7,0,1
140235,545,536,0,0,0,1980.5,1,1,0,5,0,1
140249,410,439,0,0,0,1979.5,0,1,1,2,0,1
140301,,,0,0,1,1980.25,0,1,0,10,0,0
140332,436,489,0,1,1,1980.25,1,0,1,3,0,1
140358,495,559,0,1,0,1979.75,1,1,0,4,1,1
140399,428,520,1,0,0,1980,0,1,0,6,0,1
140414,470,506,0,0,0,1980.25,1,1,0,12,1,1
140431,510,520,0,1,0,1980,1,0,1,3,0,1
140481,545,520,1,0,0,1980,1,1,0,15,0,1
140494,463,559,0,1,0,1980.25,1,0,1,0,0,1
140540,463,506,1,0,0,1980.25,1,1,0,12,1,1
140558,468,513,0,0,0,1980.25,1,1,0,4,1,1
140576,,,1,0,0,1980,1,1,1,10,1,1
140635,448,494,0,1,0,1980.5,1,0,1,14,0,1
140650,410,454,0,1,0,1979.5,0,1,1,19,0,1
140666,416,449,1,0,0,1980.5,0,1,0,17,0,1
140682,414,444,0,0,1,1980.5,0,0,1,1,0,0
140694,485,602,0,0,0,1980.75,1,1,1,6,1,1
140726,398,444,0,1,0,1979.75,1,1,1,20,0,1
140795,445,513,0,0,0,1980.5,1,1,0,8,0,1
140824,,,0,0,0,1979.75,1,1,0,16,0,1
140874,443,489,1,0,0,1980.5,0,1,0,7,0,1
140893,440,484,0,0,0,1980.25,1,1,0,4,1,1
140941,390,454,1,0,0,1980.25,1,0,0,4,0,1
140956,,459,1,0,0,1980.25,0,1,0,5,0,1
140967,465,489,1,0,0,1979.75,1,1,1,6,1,1
140985,433,444,1,0,0,1980.5,1,1,0,5,0,1
141038,431,506,0,1,0,1980.25,1,1,0,3,0,1
141070,455,463,0,0,0,1980.25,0,1,0,3,0,1
141089,440,500,1,0,0,1980,0,1,0,7,1,1
141131,472,478,0,0,0,1980.5,1,1,0,11,1,1
141149,448,478,0,0,1,1980.25,0,0,1,0,0,1
141174,458,513,1,0,0,1979.75,1,1,0,,0,0
141194,448,484,0,1,0,1980.5,1,1,0,15,0,1
141280,476,500,1,0,1,1980,1,0,1,5,1,1
141296,403,459,1,0,0,1980,1,1,1,8,0,1
141311,460,494,1,0,0,1980,0,1,0,14,0,1
141327,437,484,0,1,0,1980,0,1,0,15,1,1
141338,472,576,0,0,0,1980.5,1,1,1,3,0,1
141354,422,429,1,0,0,1979.5,0,0,1,12,0,0
141375,407,473,1,0,0,1980,1,1,1,10,0,1
141399,495,602,0,0,0,1979.75,1,1,0,3,0,1
141418,440,489,0,0,1,1980.5,1,0,0,11,1,0
141450,,,0,0,0,1980.5,0,1,1,5,1,1
141552,427,500,0,1,0,1980,0,1,0,5,0,1
141564,461,454,1,0,1,1980.25,0,0,1,5,1,1
141593,428,463,1,0,0,1980.5,1,0,1,0,0,1
141611,434,489,0,1,1,1980.5,1,0,1,2,0,1
141655,437,473,0,1,0,1979.75,0,1,0,11,1,1
141719,461,500,0,1,0,1979.75,0,0,1,6,0,1
141735,465,602,1,0,0,1979.75,1,1,0,5,0,0
141757,445,478,1,0,0,1980.25,1,1,1,9,1,1
141782,,547,1,0,0,1979.75,0,0,0,21,0,0
141835,433,500,0,1,0,1980.5,0,1,1,2,0,1
141847,410,454,1,0,1,1979.75,1,0,1,11,1,1
141882,403,489,1,0,0,1979.5,0,1,1,7,0,1
141900,436,500,1,0,0,1980.25,0,1,0,27,0,1
141921,,,1,0,1,1980,0,0,1,5,0,0
141933,408,454,1,0,1,1980.25,0,0,1,17,1,1
141944,,,0,0,1,1979.75,1,0,1,2,0,1
141967,407,444,1,0,0,1980,1,1,1,7,0,1
142043,398,405,0,0,1,1980.5,0,0,1,6,1,1
142057,,459,1,0,0,1980.5,1,0,1,21,0,0
142092,437,449,1,0,0,1980.25,0,1,1,0,0,1
142142,436,444,0,0,0,1980.25,0,1,0,4,1,1
142151,470,484,0,1,0,1979.75,1,0,1,8,1,1
142177,430,484,1,0,0,1980,1,1,0,13,0,1
142183,428,463,1,0,0,1979.75,0,1,1,14,0,1
142205,380,339,1,0,1,1980.25,0,0,1,11,0,1
142233,472,520,1,0,0,1979.5,0,1,0,13,0,1
142250,,439,1,0,0,1980.5,1,1,1,9,0,1
142295,414,463,1,0,1,1978.75,0,0,1,17,1,1
142327,397,429,0,0,0,1979.75,1,1,0,13,0,0
142385,455,602,1,0,0,1980,0,1,1,12,0,1
142399,430,489,0,1,0,1980,0,1,0,12,0,1
142433,407,384,0,0,0,1980,1,1,0,8,1,1
142446,398,459,0,0,1,1980.25,0,0,1,6,1,1
142458,,,1,0,0,1980.5,1,1,0,5,0,1
142481,437,459,1,0,0,1980,1,1,0,8,0,1
142492,414,506,0,0,0,1980.25,0,1,1,24,1,1
142508,492,547,0,1,0,1980.25,0,1,0,11,0,1
142522,468,536,1,0,0,1980.5,1,1,0,14,0,1
142540,428,463,0,0,0,1980.25,0,0,0,6,1,1
142560,388,412,0,0,0,1980,1,0,1,6,0,1
142710,430,478,1,0,0,1979.75,1,1,1,13,0,1
142742,448,494,0,1,0,1979.75,1,1,1,4,0,1
142774,410,484,1,0,0,1979.75,0,1,1,5,0,0
142848,,,1,0,0,1979,0,1,0,0,0,1
142855,478,506,0,0,0,1979.75,1,1,0,20,0,1
142957,414,463,0,1,0,1980.25,1,0,1,8,1,1
142983,393,454,1,0,0,1979.75,0,1,0,7,0,1
143055,,,1,0,0,1980,0,0,1,5,0,0
143070,408,423,1,0,0,1980.25,0,1,1,12,0,1
143130,467,536,0,0,0,1980.5,1,1,0,12,1,1
143143,495,576,0,0,0,1979.75,1,1,0,6,1,1
143160,472,547,0,1,0,1979.75,0,1,0,5,1,1
143207,467,547,1,0,0,1979.75,0,1,0,12,1,1
143258,453,506,0,0,0,1980.5,1,1,1,2,0,1
143271,405,454,1,0,0,1979.75,1,1,1,11,0,1
143305,433,439,1,0,0,1980.5,0,1,0,13,1,1
143407,405,444,1,0,1,1980,1,0,1,6,0,1
143436,,,0,0,1,1980.25,1,0,1,12,0,0
143449,460,473,0,1,0,1980.5,0,1,0,14,0,1
143471,490,528,0,0,0,1980,1,1,0,3,0,1
143478,448,506,0,0,0,1979.75,0,1,1,2,0,1
143520,460,459,1,0,0,1980,0,1,0,13,0,1
143549,453,478,0,0,0,1980.25,1,1,0,11,0,1
143566,465,576,0,0,0,1980.25,0,1,1,10,0,1
143575,443,489,0,1,0,1979.75,0,0,1,3,0,1
143601,443,468,0,1,0,1980,0,1,0,1,0,1
143623,463,536,0,1,0,1979.75,1,1,1,4,0,1
143661,436,500,0,1,0,1980.25,1,1,0,7,0,1
143678,413,429,0,1,0,1980.25,1,0,1,12,0,0
143689,453,528,0,1,0,1980.5,1,1,0,13,0,1
143719,433,478,0,1,0,1979.75,1,0,1,12,1,1
143808,472,506,0,1,0,1980,0,1,0,19,0,1
143837,400,484,0,0,1,1980.25,0,0,1,5,0,1
143851,427,444,0,0,0,1980.5,1,1,0,10,1,1
143865,398,418,0,0,0,1980.5,1,1,1,13,1,1
143878,407,434,1,0,0,1979.75,0,1,1,9,1,1
143902,451,528,1,0,0,1980.25,1,1,1,10,1,1
143982,,489,0,0,0,1980.25,0,1,0,12,0,1
143994,413,418,0,0,0,1980.5,1,1,0,22,1,1
144033,500,513,1,0,1,1980,0,0,1,0,0,1
144060,397,405,1,0,0,1979.25,0,0,1,7,0,1
144089,461,489,0,1,0,1980.5,0,1,0,18,1,1
144119,428,513,1,0,0,1979.75,0,1,0,12,1,1
144138,386,439,0,0,0,1980.5,1,1,1,20,0,1
144189,403,459,1,0,0,1980.25,0,1,0,15,0,1
144201,436,439,0,1,0,1980.5,1,1,0,4,1,1
144219,398,429,0,0,1,1980.5,1,0,1,8,1,1
144240,440,506,1,0,0,1980,0,0,0,1,0,0
144256,,,0,0,0,1980,1,1,0,13,1,1
144269,418,423,1,0,0,1980.25,0,1,0,12,1,1
144319,472,494,1,0,0,1980,1,1,0,20,1,1
144329,,,0,1,0,1980.5,1,1,1,27,0,1
144344,,,0,1,0,1979.75,1,1,1,14,0,1
144368,425,536,0,0,1,1980,1,0,1,10,0,0
144374,410,513,0,0,0,1979.75,0,0,1,24,1,1
144391,467,559,0,1,0,1979.75,1,1,0,22,0,1
144406,522,602,0,0,0,1979.75,1,1,0,15,1,1
144429,427,473,1,0,1,1980.25,1,0,1,1,0,0
144458,,,0,0,0,1980.5,1,1,0,13,0,1
144476,463,547,0,1,0,1980.25,0,1,0,1,0,1
144518,419,444,1,0,0,1979.75,1,0,1,9,0,1
144537,393,429,1,0,0,1980.5,0,1,1,2,0,1
144555,463,536,0,0,0,1980.5,0,1,0,15,1,1
144589,393,454,1,0,1,1980.25,1,0,1,6,0,1
144608,461,454,0,0,0,1980,0,1,0,13,1,1
144620,382,405,0,0,1,1980.25,0,0,1,3,0,0
144673,433,484,0,1,0,1980,0,1,1,7,1,1
144681,460,500,0,1,0,1980.5,0,0,1,4,0,1
144705,428,484,0,0,0,1980,1,1,0,3,0,0
144710,,,1,0,0,1979.75,0,1,0,12,1,1
144767,467,489,0,0,0,1979,0,1,1,10,0,1
144781,403,405,0,1,1,1980.25,0,0,1,6,1,1
144794,,,0,0,0,1980.5,0,1,0,14,0,1
144854,411,478,0,0,0,1979.75,0,1,1,2,0,1
144881,532,626,0,0,0,1980,1,1,0,14,0,1
144902,428,454,0,0,0,1979.75,0,1,0,4,0,1
144918,414,439,0,0,0,1979.75,1,0,1,4,1,1
144944,428,513,0,1,0,1980,0,1,0,14,1,1
144966,430,520,0,1,0,1979.75,0,0,0,5,0,0
145020,378,418,1,0,0,1980.25,0,1,0,7,0,1
145062,455,536,0,1,0,1979.75,0,1,1,6,0,1
145088,424,489,1,0,0,1980,1,1,0,17,0,1
145136,424,559,0,0,0,1980,0,1,0,13,0,0
145142,463,520,0,1,0,1979.75,1,1,1,4,1,1
145177,402,405,0,0,1,1980.5,1,0,1,5,0,1
145226,380,405,0,0,0,1980.5,1,1,0,12,1,1
145274,425,454,0,0,1,1980.5,0,0,1,5,0,1
145313,450,489,1,0,1,1980,0,0,1,1,0,0
145326,421,478,1,0,0,1980.25,0,1,0,5,0,0
145386,470,444,0,1,0,1980.5,1,1,1,1,0,1
145401,425,449,0,1,1,1980.5,1,0,1,2,0,1
145415,434,500,0,0,1,1979.75,0,0,1,1,0,0
145455,397,423,0,1,0,1980,1,1,1,11,0,1
145468,431,484,0,0,0,1980.25,1,1,0,13,1,1
145484,425,444,1,0,0,1980.25,0,1,0,13,0,1
145505,483,528,0,1,0,1980,1,1,0,4,1,1
145530,395,405,0,0,1,1980.5,1,0,1,12,0,1
145543,447,459,0,0,0,1979.75,1,0,1,5,0,1
145564,476,513,0,1,0,1980.25,1,1,0,16,0,0
145583,,,1,0,1,1979,1,0,1,10,0,0
145593,487,547,0,0,0,1979.5,0,1,0,3,0,1
145641,427,459,1,0,0,1980.5,0,1,0,20,1,1
145655,443,489,0,1,0,1979.75,0,0,1,3,0,1
145678,458,506,0,1,0,1980.25,0,1,0,4,0,1
145702,,,0,0,1,1979.75,1,0,1,2,0,1
145735,430,494,1,0,0,1979.75,0,1,1,11,0,1
145785,431,506,0,0,1,1980.5,1,0,1,6,0,0
145803,445,494,0,1,1,1980.5,1,0,1,1,0,0
145840,402,412,0,1,0,1980,1,1,1,12,1,1
145846,500,602,0,1,0,1979.75,1,1,0,15,1,1
145869,460,576,1,0,0,1980.25,1,1,1,13,1,1
145889,456,500,0,1,0,1980,0,0,0,5,0,0
145948,422,468,0,0,1,1980.25,1,0,1,24,0,0
146011,403,484,0,0,0,1980.5,1,1,1,4,0,1
146063,451,489,0,1,0,1980,0,1,0,13,1,1
146105,398,405,0,0,0,1980.5,0,0,1,13,1,1
146153,418,478,1,0,0,1980.5,0,1,0,15,0,1
146207,,,0,0,0,1980,1,1,0,10,0,1
146237,403,429,1,0,0,1980.25,0,0,0,12,0,0
146254,416,444,0,0,1,1980.25,0,0,1,10,0,0
146262,413,494,1,0,0,1979.75,0,1,1,5,0,1
146304,461,459,0,1,1,1980,1,0,1,14,0,1
146312,451,454,0,1,0,1979.75,0,0,1,4,1,1
146328,437,547,1,0,0,1979.75,1,1,0,6,1,1
146393,437,528,1,0,0,1979.5,0,1,0,12,1,1
146429,474,602,0,0,0,1980.25,1,1,0,16,0,1
146442,398,444,1,0,1,1980.5,0,0,1,9,0,1
146463,424,468,1,0,1,1980,0,0,1,17,1,1
146476,436,513,0,0,0,1980.25,1,1,0,3,0,1
146487,413,473,0,1,0,1979.75,1,1,1,1,0,1
146525,403,473,1,0,1,1980.25,0,0,1,0,0,1
146573,425,547,1,0,0,1980.25,1,1,1,13,0,1
146585,403,473,0,0,1,1980.5,0,0,1,3,0,0
146621,414,454,0,0,0,1980.25,0,1,1,4,1,1
146640,460,500,0,1,0,1980,1,1,0,2,0,1
146705,402,423,1,0,1,1980,1,0,1,2,0,1
146718,427,513,1,0,0,1980.25,1,1,0,3,0,1
146745,393,412,0,1,0,1980.5,1,1,1,9,0,1
146761,397,449,1,0,0,1980.5,0,1,0,7,0,1
146806,428,468,1,0,0,1979.75,1,1,1,9,0,1
146823,448,506,1,0,1,1979.75,1,0,1,11,0,1
146844,428,500,0,0,0,1980.25,1,1,0,8,0,1
146929,439,463,0,0,0,1980,0,1,0,22,1,1
146993,440,459,1,0,0,1980,0,1,0,7,0,1
147023,434,478,1,0,0,1980,0,1,0,,0,0
147030,,444,0,1,0,1979.75,0,1,0,0,0,1
147051,472,506,1,0,0,1980.5,1,1,1,8,1,1
147072,422,468,1,0,1,1980,1,0,1,1,0,0
147084,408,449,0,0,0,1980.25,0,1,0,18,0,0
147146,402,449,0,0,1,1980.5,0,0,1,11,1,0
147177,428,494,0,0,0,1979.5,0,1,0,0,0,1
147198,428,429,1,0,0,1980.25,1,0,0,10,1,1
147206,456,506,1,0,0,1979.75,1,1,0,6,0,1
147223,433,468,1,0,0,1979.75,1,1,0,10,0,1
147243,437,484,1,0,0,1980.5,0,1,1,10,1,1
147265,,,0,1,0,1980,0,1,0,19,0,1
147312,450,494,0,0,0,1980,1,1,0,15,0,1
147319,398,439,0,0,0,1979.75,1,1,0,11,0,1
147335,425,463,1,0,0,1979.75,0,1,1,5,0,0
147355,402,439,1,0,0,1980.5,0,1,0,0,0,1
147393,,,0,1,1,1980,0,0,1,2,0,1
147447,455,506,1,0,0,1979.75,1,1,0,12,0,1
147486,,,1,0,1,1980.25,0,0,1,1,0,1
147520,436,454,1,0,0,1980,0,1,1,10,1,1
147568,416,489,1,0,0,1980,0,0,1,10,0,1
147596,433,439,1,0,1,1980.25,1,0,1,16,0,0
147613,425,484,0,0,0,1980.25,1,1,0,5,0,1
147626,422,484,1,0,0,1980.5,0,1,1,0,0,1
147662,434,528,0,1,1,1980.25,0,0,1,1,0,1
147681,450,494,1,0,0,1980,1,1,0,2,0,1
147713,433,506,1,0,0,1980,0,1,0,7,0,1
147757,402,405,0,0,0,1980.25,0,0,0,6,1,1
147789,425,484,0,0,0,1980.25,0,1,0,11,1,1
147855,510,576,1,0,0,1980,1,1,0,13,0,1
147872,425,463,1,0,1,1980,0,0,1,16,0,0
147946,414,468,1,0,1,1980.5,0,0,1,17,1,1
147961,430,559,1,0,0,1980.5,1,1,0,14,0,1
147978,431,478,0,1,1,1980.5,0,0,1,8,1,1
148015,,,0,0,0,1980,1,1,1,16,1,1
148032,436,478,0,0,1,1980,1,0,1,6,0,0
148110,427,513,0,0,0,1980.25,0,1,0,1,0,0
148134,492,576,1,0,0,1979.75,1,1,0,10,1,1
148155,472,536,1,0,1,1980.5,1,0,1,11,0,1
148167,442,528,0,0,0,1979.75,1,0,0,1,0,1
148189,413,463,0,1,0,1980.25,0,1,1,6,1,1
148222,439,536,0,0,0,1980.25,0,1,0,12,0,1
148230,453,449,0,1,0,1979.75,1,1,0,19,0,1
148268,428,478,1,0,0,1980.25,0,1,1,13,0,1
148282,422,478,0,1,0,1980.5,1,1,1,27,0,1
148377,476,528,1,0,1,1980.5,1,0,1,11,0,1
148400,421,444,0,1,0,1980,1,1,0,0,0,1
148417,455,506,0,1,0,1980,1,0,1,13,1,1
148433,414,439,1,0,1,1980,1,0,1,0,0,1
148480,,,0,1,1,1980,1,0,0,8,1,1
148493,425,429,1,0,1,1980.25,0,0,1,22,1,1
148506,402,478,0,1,0,1980.5,1,0,1,21,0,1
148534,397,412,0,1,0,1979.75,0,1,1,8,0,1
148554,455,547,0,1,0,1980.5,0,1,0,4,0,1
148590,439,423,1,0,0,1980.25,1,1,1,21,1,1
148605,427,494,0,1,0,1979.25,0,1,0,12,0,1
148633,437,494,0,0,0,1980.5,1,0,1,4,0,1
148652,490,626,0,1,0,1980.25,0,1,0,12,1,1
148669,,,0,0,0,1980.25,1,1,0,14,0,1
148678,410,478,1,0,0,1979.75,0,1,0,8,1,1
148801,418,444,1,0,0,1980,0,1,1,10,1,1
148812,408,459,0,1,1,1980.25,0,0,1,3,0,1
148833,397,500,0,0,0,1980,0,1,0,8,1,1
148861,439,444,0,0,0,1980.25,0,1,0,14,0,1
148896,430,513,0,0,0,1980,1,0,1,24,1,1
148905,430,513,1,0,0,1980.5,0,1,0,2,0,1
148958,428,434,0,0,0,1980.25,1,1,0,13,1,1
148971,455,536,0,0,0,1980.5,1,1,0,11,0,1
148992,451,444,0,0,0,1980,0,1,0,8,1,0
149001,413,429,0,1,0,1980.5,0,0,1,5,0,0
149034,437,559,0,0,1,1980.5,0,0,1,10,0,0
149072,487,536,0,0,0,1980,0,1,1,12,1,1
149082,439,449,1,0,0,1980.5,0,0,0,1,0,0
149098,451,602,1,0,1,1980.5,1,0,1,24,1,1
149127,431,468,1,0,1,1979.75,1,0,1,5,1,1
149151,456,547,0,0,1,1980,1,0,1,24,0,0
149166,430,506,0,0,0,1980.25,0,1,1,16,0,1
149239,470,576,0,1,0,1979.75,0,1,0,6,0,1
149280,434,520,0,1,1,1980,1,0,1,2,0,0
149287,428,489,0,0,0,1979.75,0,1,0,13,0,1
149305,476,520,0,0,0,1980.5,1,1,0,10,1,1
149326,410,449,1,0,1,1980.25,1,0,1,6,0,1
149390,461,528,0,1,0,1980.25,0,1,1,3,0,1
149436,378,405,0,1,0,1979.25,1,1,1,8,0,1
149449,480,520,0,1,0,1980.5,1,0,1,3,0,1
149505,425,513,1,0,0,1980,1,1,1,13,1,1
149629,445,506,0,0,0,1980.25,1,1,0,0,0,1
149644,437,500,1,0,0,1980.25,0,1,0,14,0,1
149660,424,478,0,0,0,1980.25,0,1,1,8,1,1
149703,431,500,1,0,0,1979.75,1,0,1,17,0,1
149729,450,528,0,0,0,1980,1,1,0,1,0,1
149756,439,536,0,0,0,1979.25,0,1,0,13,1,1
149833,424,576,0,1,0,1980.5,1,1,0,5,0,1
149857,427,473,0,0,0,1980,0,0,1,0,0,1
149870,442,494,0,0,0,1980.25,0,1,0,4,0,1
149897,461,536,0,0,0,1979.5,0,1,0,13,1,1
149921,436,513,1,0,0,1980,1,1,0,15,1,0
149965,448,489,1,0,0,1980.25,0,1,1,4,0,1
150001,465,536,0,0,0,1980,0,1,0,8,0,1
150014,497,484,0,1,0,1980.25,0,1,0,15,0,1
150024,425,506,0,1,0,1979.75,1,1,0,11,0,1
150042,,,0,0,0,1979.5,0,1,0,5,0,1
150112,442,444,1,0,0,1980,0,1,0,8,1,1
150141,407,444,1,0,1,1980.25,0,0,1,0,0,1
150155,425,513,0,0,0,1980.5,1,1,0,12,1,1
150176,434,434,1,0,1,1980,0,0,1,16,0,0
150202,532,547,0,1,0,1980.5,1,1,0,5,0,1
150218,427,478,0,0,0,1979.5,1,1,0,13,0,1
150231,403,473,1,0,0,1979.75,0,1,0,3,1,1
150272,,,1,0,0,1980,1,1,0,14,1,1
150342,451,559,0,0,0,1979.75,1,1,1,2,0,1
150369,448,463,0,0,1,1980,1,0,0,24,0,0
150396,427,484,0,1,0,1980.25,0,1,1,4,0,1
150414,418,439,0,0,0,1980.25,1,1,1,12,1,1
150425,390,418,1,0,0,1980.5,0,0,1,0,0,1
150459,421,528,1,0,0,1980.5,0,1,1,13,1,1
150476,405,429,0,0,1,1980.25,1,0,1,8,1,1
150512,439,459,0,1,0,1980,0,0,0,8,1,1
150542,400,399,0,1,0,1980.25,0,0,1,12,1,1
150575,405,463,0,0,0,1980,0,1,1,11,0,1
150583,,,0,0,0,1979.75,1,1,0,11,0,1
150601,,,0,1,0,1980.5,0,1,0,8,0,1
150650,436,478,0,0,0,1980.5,0,1,1,8,0,1
150673,416,468,0,0,0,1980,0,1,0,2,0,1
150743,414,489,0,0,0,1979.75,1,1,0,8,0,1
150766,418,489,1,0,0,1980.25,1,1,1,13,1,1
150777,447,536,1,0,0,1980.5,1,1,0,12,1,1
150799,497,559,1,0,0,1980,1,1,0,9,0,1
150858,397,439,0,1,0,1979.5,0,0,1,3,0,1
150879,437,547,0,0,0,1980,0,0,1,24,1,1
150909,436,439,0,1,0,1980.25,0,1,1,8,0,1
150925,427,468,1,0,0,1980.25,1,0,0,1,0,0
150956,472,547,0,1,0,1980.25,0,1,0,11,0,1
150974,468,520,1,0,0,1980.25,1,1,0,14,0,1
151089,450,536,0,1,0,1980,1,1,0,14,0,1
151100,,,1,0,0,1980.25,1,1,0,7,0,1
